status,model,cand_id,subject,b,test_path,maven_status,llm_method_count,human_method_count,method_name_jaccard,aligned_pair_count,cross_name_pair_count,aligned_method_similarity,aligned_fingerprint_similarity,alignment_coverage_human,alignment_coverage_llm,unmatched_human_method_count,unmatched_llm_method_count,parse_error
ok,gpt-5.5,271,[LANG-1729] NumberUtils.isParsable() returns true for full width Unicode digits for inputs with a decimal point,3bd1625859000571b99b4193df1360ab18a33910,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,121,121,1.0,121,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,272,Add StopWatch.getStopInstant() and deprecate getStopTime(),3ebd20002ef35b690ee0314bac254013df3f85c5,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,23,23,1.0,23,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,273,Add SystemUtils.getUserDirPath(),421229b42f79a41d1eb7f4e9d9f1dabef56270d3,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,23,23,1.0,23,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,274,Add LANG-1261 to changes.xml,42f2058c83f256d8654b349d5249d6f59920f88b,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,256,256,1.0,256,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,275,LANG-1087: NumberUtils#createNumber() returns positive BigDecimal when negative Float is expected. Thanks to Renat Zhilkibaev.,45a6467088a08e447d7f2983551021b91c70ab49,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,91,91,1.0,91,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,276,"Add JavaVersion.JAVA_19, JavaVersion.JAVA_20 and JavaVersion.JAVA_21",471e8da5979aa853216eef8d8e1860b3e81852b3,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,277,"<action issue=""LANG-970"" type=""add"" dev=""ggregory"">Add APIs MutableBoolean setTrue() and setFalse()</action>",4b718f6e5a90a0922373bd1d2452d418fe6bdf54,src/test/java/org/apache/commons/lang3/mutable/MutableBooleanTest.java,maven_pass,9,9,1.0,9,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,278,LANG-1312: LocaleUtils#toLocale does not support language followed by UN M.49 numeric-3 area code (closes #239),4bd982d1a1df87724682c17c39bf27b5cbe389be,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,maven_pass,16,16,1.0,16,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,279,Add org.apache.commons.lang3.SystemUtils.IS_OS_NETWARE,4c39aa2ca612e6087f2a7edc90f88e5555b7cb27,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,24,24,1.0,24,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,280,[LANG-1613] - BigDecimal is created when you pass it the minimum values… #642.,4cf3dc8c8f4ab9c353de64e79c4de113eec93473,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,112,112,1.0,112,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,281,"Fix StackOverflowError in TypeUtils.typeVariableToString(TypeVariable), TypeUtils.toString(Type)",4e228a53509bd8cb01220939906a538dcd1baa40,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,43,43,1.0,43,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,282,"Applying Sebb's patch from LANG-774 - adding isStarted, isSuspended and isStopped to StopWatch",4fc5c6b35c1ca02fb0e876d54342c66196aac846,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,8,8,1.0,8,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,283,Add SystemUtils.getJavaHomePath(),5035fdd788bc8e77bd90b52d49f70903044e7e63,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,22,22,1.0,22,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,284,Avoid NPE in MutableObject#equals() for null content,514f6751ab29dbdc6b44995555474fbec88dcd97,src/test/java/org/apache/commons/lang3/mutable/MutableObjectTest.java,maven_pass,5,5,1.0,5,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,285,[LANG-1332] ImmutableTriple.nullTriple(),585b1cb97b4b9e81b55d68e04b6c1e1195058a8f,src/test/java/org/apache/commons/lang3/tuple/ImmutableTripleTest.java,maven_pass,12,12,1.0,12,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,287,LANG-972 NumberUtils#isNumber does not allow for hex 0XABCD,5a509030a946646780e963b9f492a4eaff734116,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,83,83,1.0,83,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,288,[LANG-1506] Allow a StopWatch to carry an optional message.,5ac643368ddeb928af0e7cf8705b52b9beb31053,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,19,19,1.0,19,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,289,"[LANG-1569] Add ArrayUtils.get(T[], index, T) to provide an out-of-bounds default value",5b699d076518cbf2dddc286f65cb06d0873dae16,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,331,331,1.0,331,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,290,"Fix NullPointerException in ReflectionDiffBuilder.getExcludeFieldNames() when instance created with ReflectionDiffBuilder.ReflectionDiffBuilder(T, T, ToStringStyle)",5bcedccec3ed93586947a5df0d49775aee7a37c7,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,291,RandomStringUtils.random() methods may not return when asked to generate only letters or only numbers while provided with a range that contains neither,5d46a39e450f5dd69027329c9bc0542c113a04be,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,maven_pass,30,30,1.0,30,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,292,MethodUtils cannot find or invoke vararg methods of interface types,5dd8e33cf68b649b9af0bbbede58d6b5637b4c3e,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,57,57,1.0,57,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,293,"Add ArrayUtils.containsAny(Object[], Object...).",5def1c8d634f12a265662f38188cd611aa1e574b,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,338,338,1.0,338,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,294,LANG-1447: java 12 final modifier is no longer mutable,5f7812ee1c2f583e1a1902c96b5b519e86699250,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,maven_pass,64,64,1.0,64,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,295,Add SystemUtils.IS_JAVA_17,6001ae8a0c9f5815ee368ae1967d6de1b786a9e7,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,20,20,1.0,20,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,296,LANG-1299 - Add method for converting string to an array of code points,600eb9eb99dc5c03b047e3c81b49ee4769787c6a,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,145,145,1.0,145,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,297,LANG-1364: ExceptionUtils#getRootCause(Throwable t) should return t if no lower level cause exists,60412131f3679b720bcaaaf3dea4be666cefea7a,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,maven_pass,34,34,1.0,34,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,298,LANG-993: Add zero copy write method to StrBuilder; LANG-994: Add zero copy read method to StrBuilder. Thanks to Mikhail Mazursky.,612595106054d0ff2320cc15f88cfef8959e1531,src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,maven_pass,89,89,1.0,89,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,299,[LANG-1811] ArrayUtils.shuffle() throws NullPointerException for null array input.,623235ebca46bea1a6e8cc02b7d7084c1698ab80,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,355,355,1.0,355,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,300,"Add Streams.nonNull(T), non-varargs variant",64736630706adf9e2cbb482fbfcbdc81a9dc02f7,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,maven_pass,19,19,1.0,19,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,301,LANG-1003: DurationFormatUtils are not able to handle negative durations/periods. Reported by Michael Osipov.,64ef8a80224443c81dfb198cbc567e1b2b9356a2,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,maven_pass,25,25,1.0,25,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,302,Fix generics in org.apache.commons.lang3.stream.Streams.toArray(Class) signature,6622a46857509a8920a3f085dbca007286c703ac,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,maven_pass,28,28,1.0,28,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,303,Add CalendarUtils.toZonedDateTime(Calendar),666ad13656c690b310fc2c6487dd60b6ed72a5ed,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,maven_pass,8,8,1.0,8,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,304,Fix NullPointerException in StopWatch.getStopTime(),677e57f56bfae93af520637d47a615013c930266,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,31,31,1.0,31,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,305,[LANG-1697] TypeUtils.getRawType() throws a NullPointerException on Wildcard GenericArrayType,69c4dddbdecc3bf0bfb565e60d6a9a0f7f0eaea0,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,33,33,1.0,33,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,306,"Add RegExUtils.replacePattern(CharSequence, String, String) and deprecate RegExUtils.replacePattern(String, String, String)",6b81f9e6cf42eae235c7ab505d967f60a42d7d66,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,maven_pass,14,14,1.0,14,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,307,[LANG-1727] EventListenerSupport doesn't document ordering of events,6e2741da4d1ef471c7c552b91409b2deecbfcec9,src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,maven_pass,12,12,1.0,12,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,308,Add CalendarUtils.getInstance(),6e3e6e2467ecad07099c2908df543f191a6007e1,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,maven_pass,6,6,1.0,6,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,310,"Applying github pull request https://github.com/apache/commons-lang/pull/5, linked as LANG-928, fixing a bug in OctalEscaper trying to parse octal numbers longer than 3 digits",6ea7f2f7afcd6d60d62a5cd1392feda3471fc666,src/test/java/org/apache/commons/lang3/text/translate/OctalUnescaperTest.java,maven_pass,2,2,1.0,2,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,314,"Add ExceptionUtils.forEach(Throwable, Consumer<Throwable>)",70b2250f80ac098e3fbb136bcd765ad90e8d3c0e,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,maven_pass,52,52,1.0,52,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,315,"Applying Thomas Neidhart's patch for LANG-905; fixing a bug in which EqualsBuilder considers two arrays of the same type to be equal, without considering the contents",70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,maven_pass,48,48,1.0,48,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,316,Add SystemUtils.IS_JAVA_21,71340db86f0984c415c78c5641d92e287b29d72b,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,20,20,1.0,20,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,319,LANG-944: Add the Jaro-Winkler string distance algorithm to StringUtils - partially applying the patch by Rekha Joshi as submitted for further refinement,7460a856f2be511bd88b2426fefab9585cf953e7,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,109,109,1.0,109,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,320,CharSet now maintains iteration order,7489d6e21334673dc56399de7decaaa00f11ebcf,src/test/java/org/apache/commons/lang3/CharSetTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,321,Avoid endless loop printing array with MultilineRecursiveToStringStyle,7587431987258e94748d5f2fda1e6ca049a21600,src/test/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java,maven_pass,11,11,1.0,11,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,322,[LANG-1146] z/OS identification in SystemUtils. Simplest implementation.,7642423cfa70fc797601afd64ad28ed1609df9d2,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,13,13,1.0,13,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,323,"Push down WordUtils to ""text"" sub-package",76e14e483cc0760f5c94d14e1606644c19101f8e,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,324,"Fix edge-case NullPointerException in org.apache.commons.lang3.EnumUtils.getEnum(Class, String, E)",76ec155eea3b1b10b5ddd46e31b38782afbff848,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,325,[LANG-1331] ImmutablePair.nullPair(),776b86e99a1ce18a5093db457109807b766d49c1,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,maven_pass,13,13,1.0,13,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,326,"Applying Valentin Rocher's patch to LANG-579, adding new regexp and in range methods to Validate",779828c9a2bb5c38c2cd99c2596ff8ba6b755dd8,src/test/java/org/apache/commons/lang3/ValidateTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,327,LANG-1134: New methods for lang3.Validate This closes #87 from github.,77d187eefc8596ef8203eb827486099cc8b27835,src/test/java/org/apache/commons/lang3/ValidateTest.java,maven_pass,63,97,0.6495,63,0,1.0,1.0,0.6495,1.0,34,0,
ok,gpt-5.5,328,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,7833161882d5c98cafda7b3a69ca4693cd155484,src/test/java/org/apache/commons/lang3/ConversionTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,329,"[LANG-926] Add ArrayUtils.reverse(array, from, to) methods.",7869bf058e10be7684d4ba6f58346527b692f63a,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,194,194,1.0,194,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,330,Add LongRange.toLongStream(),798caa4e51747dfbfceba0af8db7afa4fe629e36,src/test/java/org/apache/commons/lang3/LongRangeTest.java,maven_pass,29,29,1.0,29,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,332,Add methods for Cloneables to ObjectUtils (LANG-576).,7b6ab58a018b5f6608ea07bc414d3f34a576c6a2,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,333,Make SystemProperties.getLineSeparator(Supplier) null-safe,7c1788334a0166f8772295823829e79989c11282,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,maven_pass,49,49,1.0,49,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,335,"Fail-fast for a null DiffBuilder in ReflectionDiffBuilder.ReflectionDiffBuilder(DiffBuilder, String[]) instead of getting a NullPointerException in ReflectionDiffBuilder instance methods",7c8d26daac0c08e888249d506e5ef4e655898166,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,maven_pass,18,18,1.0,18,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,336,LANG-1005: Extend DurationFormatUtils#formatDurationISO default pattern to match #formatDurationHMS. Thanks to Michael Osipov.,7d6e0beccb1345078b3051504e623f399c012fd4,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,maven_pass,25,25,1.0,25,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,337,ClassUtils.comparator().,7d9d4d41a6327c813504e6da4df49fbff33dc02f,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,65,65,1.0,65,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,338,LANG-1226: StringUtils#normalizeSpace does not trim the string anymore (closes #150),7e85d1cf54b1e467607a0019b56f91577ebe2e4f,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,130,130,1.0,130,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,339,Implements LANG-1050: Change nullToEmpty methods to generics. Thanks to James Sawle. This closes #33 in GitHub too.,7ef106b23772995e4307f84afd1bee4e2337ce0c,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,209,209,1.0,209,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,340,Add CalendarUtils.toLocalDate() #725,80e6a67649ec10d67f5a574c8e93248615c347ca,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,maven_pass,10,10,1.0,10,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,341,LANG-1272: Added shuffle methods to ArrayUtils,82cc24437f43d07880d8883229477735431e5d02,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,307,307,1.0,307,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,342,[LANG-1228] Prefer Throwable.getCause() in ExceptionUtils.getCause() (closes #139),864721d54b8b372808b098e13120abe5c22fb9b1,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,maven_pass,34,34,1.0,34,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,343,Add JavaVersion.JAVA_17 now that Java 17-ea is out.,876543f6ccfaade38887908acf0bdb4a7c070473,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,345,"org.apache.commons.lang3.reflect.MethodUtils.getMethodObject(Class<?>, String, Class<?>...) now returns null instead of throwing a NullPointerException, as it does for other exception types",8a7b0da6fc783127f8272d955d9f06f1966949ec,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,346,LANG-1092: Wrong formating of time zones with daylight saving time in FastDatePrinter,8aa1b44ada759e7948f87f55bb29ab87b5eb5469,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,347,[LANG-1385] NumberUtils.createNumber() throws StringIndexOutOfBoundsException instead of NumberFormatException.,8b62c114cfc5fd347bd8cb5a391fdfa8cb539435,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,102,102,1.0,102,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,349,"Applying Eli Lindsey's patch to Yaniv Kunda's report in LANG-936 that StringUtils.getLevensteinDistance(String, String, int) gave the wrong answer when the int threshold is near Integer.MAX_VALUE",8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,108,108,1.0,108,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,350,"LANG-1258: Add ArrayUtils#toStringArray(Object[], String) method (and minimal clean-up of ArrayUtils#toStringArray(Object[]))",8d601ab71228f7c3dff950540e7ee6e4043e9053,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,258,258,1.0,258,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,351,Make ArrayFill null-safe,8e05b7141a8fc302b35f412834d660f234a10648,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,maven_pass,16,16,1.0,16,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,352,Add EnumSet.stream(Class),8e1f5a9aca4afc662503474fae41434f75d5021b,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,maven_pass,47,0,0.0,0,0,0.0,0.0,1.0,0.0,0,47,
ok,gpt-5.5,353,LANG-915: Wrong locale handling in LocaleUtils.toLocale(). Thanks to Sergio Fernández,8ea0c0284810bd6ec00f608be31abd20dbd4b72b,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,354,Add Pair.accept(FailableBiConsumer),8eef2fc92229e47889e66774edd3df0a9f6d6281,src/test/java/org/apache/commons/lang3/tuple/PairTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,355,Add ExceptionUtils.getRootCauseStackTraceList(Throwable),911fbb9352f029dd02971eebdbf7d9cffc7f9175,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,maven_pass,53,53,1.0,53,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,356,Add org.apache.commons.lang3.SystemProperties.getLineSeparator(Supplier<String>),9384d0fb583c7a26f5eed8b6f586dc8e24f0dc49,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,maven_pass,46,46,1.0,46,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,357,LANG-971 NumberUtils#isNumber(String) fails to reject invalid Octal numbers,9397608dd35a335d5e14813c0923f9419782980a,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,84,84,1.0,84,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,358,Refactor and add RegExUtils.dotAll() and dotAllMatcher(),944d6e10a47d1f662b7bda5fd712dfb5440a36cf,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,maven_pass,12,12,1.0,12,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,359,[LANG-1764] Several hash collisions in Fraction class,94f612b31fd934c17850b9a1c8f1eded2cbdc842,src/test/java/org/apache/commons/lang3/math/FractionTest.java,maven_pass,26,26,1.0,26,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,360,[LANG-1802] Fix collision in CharRange.hashCode(),97e572cb7e104b09573bba1881a764d9bac81bc8,src/test/java/org/apache/commons/lang3/CharRangeTest.java,maven_pass,18,18,1.0,18,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,361,Add SystemUtils.getJavaIoTmpDirPath(),97fb6a23e02d67cc52506e819363d3781f33c1b3,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,21,21,1.0,21,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,362,Add SystemProperties constants for system properties as of Java 22.,9a313ed4607336e025ce34575fdb2006c709524f,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,maven_pass,48,48,1.0,48,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,363,"Add RegExUtils.dotAllMatcher(String, CharSequence) and deprecate RegExUtils.dotAllMatcher(String, String)",9bc57f7fed72c09468588f2f5ac5d5d503bc845c,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,maven_pass,13,13,1.0,13,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,364,LANG-1229: Performance regression due to cyclic hashCode guard,9bd439b4e0aa69050ef1baa537e552fa4620e5d4,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,maven_pass,45,45,1.0,45,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,365,Add Streams.of(Iterable<E>),9be39c4a7aa7a9a0e3e9cbf29c85884623a9fa4f,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,maven_pass,16,16,1.0,16,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,366,Make Validate.isAssignableFrom() check null inputs.,9bf6b2fb41704f3a3eadd4816bdff3c4ec24604e,src/test/java/org/apache/commons/lang3/ValidateTest.java,maven_pass,90,90,1.0,90,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,367,LocaleUtils.availableLocaleSet() uses predictable iteration order,9d6a4be2f1ff331e51daa807fb5b81473d645f73,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,maven_pass,19,19,1.0,19,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,368,Add SystemUtils.IS_JAVA_16.,9e6383cb217bb0d8e615eaea4b3d46446e8cc536,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,maven_pass,20,20,1.0,20,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,369,Fix `WordUtils.wrap` for `wrapOn` matches different from one character (#1655),9f7d3b5ec3aab40ee404a652495848213a608f01,src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java,maven_pass,16,16,1.0,16,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,370,[LANG-1759] SerializationUtils.clone(Object) throws ClassCastException when called with a Serializable lambda,a01471c196dba90dc1c4cb83ad3aab9f5cf07698,src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,maven_pass,28,28,1.0,28,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,372,"[LANG-1044] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod(Object, String)</action> [LANG-1045] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object, String)</action>",a11351107ed7ce1b3a903e52c422156b25fa2061,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,23,23,1.0,23,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,376,"org.apache.commons.lang3.EnumUtils.getFirstEnumIgnoreCase(Class<E>, String, Function<E, String>, E) now returns the given default enum on null enumClass input",a4ba12e80c1b82b814b0165704934ef182ad069f,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,377,org.apache.commons.lang3.ClassUtils.getCanonicalName(String) now throws an IllegalArgumentException for array dimensions greater than 255,a5f9a0cc22e4626234a4d7b53bf357d61eb2478b,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,66,66,1.0,66,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,378,[LANG-1513] ObjectUtils: Get first non-null supplier value.,a606a0328ba4b3061c5bc810a31418fa4251ea16,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,maven_pass,47,47,1.0,47,0,1.0,1.0,1.0,1.0,0,0,
ok,gpt-5.5,379,[LANG-1505] Add StopWatch convenience APIs to format times and create a simple instance.,a914a268ba9c3ddc852bcfb0da680ae1103072dd,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,13,13,1.0,13,0,1.0,1.0,1.0,1.0,0,0,
