model,cand_id,sample_dir,b,subject,selector,generated,update_exit_code,run_exit_code,maven_returncode,status,failure_category,failure_detail
gpt-5.5,259,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand259_2875a65756da,2875a65756da4c72e8d188555b9639857e73684a,Add StopWatch.getSplitDuration() and deprecate getSplitTime(),StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,260,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand260_2e9f3a801462,2e9f3a80146262511ca7bcdd3411f095dff4951d,LANG-1356: Add bypass option for classes to recursive and reflective EqualsBuilder,EqualsBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,261,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand261_2eecc96a53bb,2eecc96a53bb3b9da49bae03a18388d0f23853e7,[LANG-961] org.apache.commons.lang3.reflect.FieldUtils.removeFinalModifier(Field) does not clean up after itself.,FieldUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,262,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand262_3225ba64ce9f,3225ba64ce9f196b828d7c2ea124c03bd0d62955,LANG-1103: Add SystemUtils.IS_JAVA_1_9,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,263,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand263_328f2aedfb86,328f2aedfb8643c3e1e74b5aec9e3628c3cbf2e7,Add CalendarUtils.toLocalDateTime(Calendar),CalendarUtilsTest,True,0,1,1,maven_fail,compile_cannot_find_symbol,"variable TIME_ZONE_GET_AVAILABLE_IDS [ERROR] location: class org.apache.commons.lang3.time.CalendarUtilsTest [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,264,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand264_3328387a53e6,3328387a53e6abc26e171b97d8d3dc1c2b5d4971,LANG-990: Avoid String allocation in StrBuilder.append(CharSequence). This fixes #51 from github. Thanks to Mikhail Mazurskiy and Fabian Lange.,StrBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,265,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand265_341aaa797d51,341aaa797d515a1fce5def6b41cdc481701ad389,Added ImmutablePair factory methods left() and right().,ImmutablePairTest,True,0,0,0,maven_pass,,
gpt-5.5,266,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand266_35799d095886,35799d095886243ad32f46c81a77f85743d5fb05,[LANG-1420] TypeUtils.isAssignable returns wrong result for GenericArrayType and ParameterizedType.,TypeUtilsTest,True,0,1,1,maven_fail,compile_error,"tilsTest-90ohrfqf/src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java:[62,1] repeated modifier [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,267,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand267_35f35e9e1cee,35f35e9e1cee8b53fd4c562534de79c6213d7aaf,"Add DurationUtils.get(String, TemporalUnit, long)",DurationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,268,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand268_35fee6998b8d,35fee6998b8d92c047f6db82fde825810fc26f4a,Add BasicThreadFactory.builder() and deprecate BasicThreadFactory.Builder(),BasicThreadFactoryTest,True,0,0,0,maven_pass,,
gpt-5.5,269,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand269_38ed1a072598,38ed1a07259862eceaad05c6581b7f34e85f6be7,LANG-1082: Add option to disable the objectsTriviallyEqual test in DiffBuilder. This fixes #44 from github. Thanks to Jonathan Baker.,DiffBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,270,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand270_39f08ac62fc4,39f08ac62fc4e51b1c5bcc93ae2b12d4033bd05e,"StringUtils.join(Iterator, String) should only return null when the Iterator is null",StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,271,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand271_3bd162585900,3bd1625859000571b99b4193df1360ab18a33910,[LANG-1729] NumberUtils.isParsable() returns true for full width Unicode digits for inputs with a decimal point,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,272,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand272_3ebd20002ef3,3ebd20002ef35b690ee0314bac254013df3f85c5,Add StopWatch.getStopInstant() and deprecate getStopTime(),StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,273,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand273_421229b42f79,421229b42f79a41d1eb7f4e9d9f1dabef56270d3,Add SystemUtils.getUserDirPath(),SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,274,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand274_42f2058c83f2,42f2058c83f256d8654b349d5249d6f59920f88b,Add LANG-1261 to changes.xml,ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,275,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand275_45a6467088a0,45a6467088a08e447d7f2983551021b91c70ab49,LANG-1087: NumberUtils#createNumber() returns positive BigDecimal when negative Float is expected. Thanks to Renat Zhilkibaev.,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,276,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand276_471e8da5979a,471e8da5979aa853216eef8d8e1860b3e81852b3,"Add JavaVersion.JAVA_19, JavaVersion.JAVA_20 and JavaVersion.JAVA_21",JavaVersionTest,True,0,0,0,maven_pass,,
gpt-5.5,277,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand277_4b718f6e5a90,4b718f6e5a90a0922373bd1d2452d418fe6bdf54,"<action issue=""LANG-970"" type=""add"" dev=""ggregory"">Add APIs MutableBoolean setTrue() and setFalse()</action>",MutableBooleanTest,True,0,0,0,maven_pass,,
gpt-5.5,278,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand278_4bd982d1a1df,4bd982d1a1df87724682c17c39bf27b5cbe389be,LANG-1312: LocaleUtils#toLocale does not support language followed by UN M.49 numeric-3 area code (closes #239),LocaleUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,279,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand279_4c39aa2ca612,4c39aa2ca612e6087f2a7edc90f88e5555b7cb27,Add org.apache.commons.lang3.SystemUtils.IS_OS_NETWARE,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,280,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand280_4cf3dc8c8f4a,4cf3dc8c8f4ab9c353de64e79c4de113eec93473,[LANG-1613] - BigDecimal is created when you pass it the minimum values… #642.,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,281,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand281_4e228a53509b,4e228a53509bd8cb01220939906a538dcd1baa40,"Fix StackOverflowError in TypeUtils.typeVariableToString(TypeVariable), TypeUtils.toString(Type)",TypeUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,282,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand282_4fc5c6b35c1c,4fc5c6b35c1ca02fb0e876d54342c66196aac846,"Applying Sebb's patch from LANG-774 - adding isStarted, isSuspended and isStopped to StopWatch",StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,283,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand283_5035fdd788bc,5035fdd788bc8e77bd90b52d49f70903044e7e63,Add SystemUtils.getJavaHomePath(),SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,284,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand284_514f6751ab29,514f6751ab29dbdc6b44995555474fbec88dcd97,Avoid NPE in MutableObject#equals() for null content,MutableObjectTest,True,0,0,0,maven_pass,,
gpt-5.5,285,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand285_585b1cb97b4b,585b1cb97b4b9e81b55d68e04b6c1e1195058a8f,[LANG-1332] ImmutableTriple.nullTriple(),ImmutableTripleTest,True,0,0,0,maven_pass,,
gpt-5.5,286,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand286_59022fb870c2,59022fb870c2c45a27e00943003c5acdeddaeec3,LANG-1149 Ability to throw checked exceptions without declaring them,ExceptionUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,287,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand287_5a509030a946,5a509030a946646780e963b9f492a4eaff734116,LANG-972 NumberUtils#isNumber does not allow for hex 0XABCD,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,288,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand288_5ac643368dde,5ac643368ddeb928af0e7cf8705b52b9beb31053,[LANG-1506] Allow a StopWatch to carry an optional message.,StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,289,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand289_5b699d076518,5b699d076518cbf2dddc286f65cb06d0873dae16,"[LANG-1569] Add ArrayUtils.get(T[], index, T) to provide an out-of-bounds default value",ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,290,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand290_5bcedccec3ed,5bcedccec3ed93586947a5df0d49775aee7a37c7,"Fix NullPointerException in ReflectionDiffBuilder.getExcludeFieldNames() when instance created with ReflectionDiffBuilder.ReflectionDiffBuilder(T, T, ToStringStyle)",ReflectionDiffBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,291,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand291_5d46a39e450f,5d46a39e450f5dd69027329c9bc0542c113a04be,RandomStringUtils.random() methods may not return when asked to generate only letters or only numbers while provided with a range that contains neither,RandomStringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,292,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand292_5dd8e33cf68b,5dd8e33cf68b649b9af0bbbede58d6b5637b4c3e,MethodUtils cannot find or invoke vararg methods of interface types,MethodUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,293,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand293_5def1c8d634f,5def1c8d634f12a265662f38188cd611aa1e574b,"Add ArrayUtils.containsAny(Object[], Object...).",ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,294,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand294_5f7812ee1c2f,5f7812ee1c2f583e1a1902c96b5b519e86699250,LANG-1447: java 12 final modifier is no longer mutable,FieldUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,295,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand295_6001ae8a0c9f,6001ae8a0c9f5815ee368ae1967d6de1b786a9e7,Add SystemUtils.IS_JAVA_17,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,296,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand296_600eb9eb99dc,600eb9eb99dc5c03b047e3c81b49ee4769787c6a,LANG-1299 - Add method for converting string to an array of code points,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,297,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand297_60412131f367,60412131f3679b720bcaaaf3dea4be666cefea7a,LANG-1364: ExceptionUtils#getRootCause(Throwable t) should return t if no lower level cause exists,ExceptionUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,298,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand298_612595106054,612595106054d0ff2320cc15f88cfef8959e1531,LANG-993: Add zero copy write method to StrBuilder; LANG-994: Add zero copy read method to StrBuilder. Thanks to Mikhail Mazursky.,StrBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,299,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand299_623235ebca46,623235ebca46bea1a6e8cc02b7d7084c1698ab80,[LANG-1811] ArrayUtils.shuffle() throws NullPointerException for null array input.,ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,300,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand300_64736630706a,64736630706adf9e2cbb482fbfcbdc81a9dc02f7,"Add Streams.nonNull(T), non-varargs variant",StreamsTest,True,0,0,0,maven_pass,,
gpt-5.5,301,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand301_64ef8a802244,64ef8a80224443c81dfb198cbc567e1b2b9356a2,LANG-1003: DurationFormatUtils are not able to handle negative durations/periods. Reported by Michael Osipov.,DurationFormatUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,302,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand302_6622a4685750,6622a46857509a8920a3f085dbca007286c703ac,Fix generics in org.apache.commons.lang3.stream.Streams.toArray(Class) signature,StreamsTest,True,0,0,0,maven_pass,,
gpt-5.5,303,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand303_666ad13656c6,666ad13656c690b310fc2c6487dd60b6ed72a5ed,Add CalendarUtils.toZonedDateTime(Calendar),CalendarUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,304,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand304_677e57f56bfa,677e57f56bfae93af520637d47a615013c930266,Fix NullPointerException in StopWatch.getStopTime(),StopWatchTest,True,0,0,0,maven_pass,,
gpt-5.5,305,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand305_69c4dddbdecc,69c4dddbdecc3bf0bfb565e60d6a9a0f7f0eaea0,[LANG-1697] TypeUtils.getRawType() throws a NullPointerException on Wildcard GenericArrayType,TypeUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,306,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand306_6b81f9e6cf42,6b81f9e6cf42eae235c7ab505d967f60a42d7d66,"Add RegExUtils.replacePattern(CharSequence, String, String) and deprecate RegExUtils.replacePattern(String, String, String)",RegExUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,307,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand307_6e2741da4d1e,6e2741da4d1ef471c7c552b91409b2deecbfcec9,[LANG-1727] EventListenerSupport doesn't document ordering of events,EventListenerSupportTest,True,0,0,0,maven_pass,,
gpt-5.5,308,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand308_6e3e6e2467ec,6e3e6e2467ecad07099c2908df543f191a6007e1,Add CalendarUtils.getInstance(),CalendarUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,309,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand309_6ea2fc8d38e0,6ea2fc8d38e035bafaa92c7d3b007be38c2e9000,[LANG-1360] Add methods to ObjectUtils to get various forms of class names in a null-safe manner,ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,310,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand310_6ea7f2f7afcd,6ea7f2f7afcd6d60d62a5cd1392feda3471fc666,"Applying github pull request https://github.com/apache/commons-lang/pull/5, linked as LANG-928, fixing a bug in OctalEscaper trying to parse octal numbers longer than 3 digits",OctalUnescaperTest,True,0,0,0,maven_pass,,
gpt-5.5,311,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand311_6eb223bb8c68,6eb223bb8c68540e3f2bfa08c3d87b4cf7dfb544,Add DurationUtils.since(Temporal),DurationUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,312,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand312_700be0d8c1ab,700be0d8c1abff745020bbe6ed44a2c4c855a7b3,EnumUtils.getEnumSystemProperty(...).,EnumUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,313,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand313_7022c194e0a5,7022c194e0a5a3f5e92908068d95ddf2216ca70b,LANG-1016: NumberUtils#isParsable method(s). Thanks to Juan Pablo Santos Rodríguez.,NumberUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,314,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand314_70b2250f80ac,70b2250f80ac098e3fbb136bcd765ad90e8d3c0e,"Add ExceptionUtils.forEach(Throwable, Consumer<Throwable>)",ExceptionUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,315,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand315_70b3504b9fe0,70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,"Applying Thomas Neidhart's patch for LANG-905; fixing a bug in which EqualsBuilder considers two arrays of the same type to be equal, without considering the contents",EqualsBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,316,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand316_71340db86f09,71340db86f0984c415c78c5641d92e287b29d72b,Add SystemUtils.IS_JAVA_21,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,317,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand317_71f6746f81bb,71f6746f81bb9650f6f228ea204d85ba2c5b7392,Update for LANG-1069: CharSet.getInstance documentation does not clearly explain how to include negation character in set. Javadoc expanded and unit tests added to match examples. Based on patch by Arno Noordover.,CharSetTest,True,0,0,0,maven_pass,,
gpt-5.5,318,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand318_739d62630092,739d62630092ee517129c703cd9433bd7e1184d4,"[LANG-1657] DiffBuilder: Type constraint for method append(..., DiffResult) too strict #786",DiffBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,319,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand319_7460a856f2be,7460a856f2be511bd88b2426fefab9585cf953e7,LANG-944: Add the Jaro-Winkler string distance algorithm to StringUtils - partially applying the patch by Rekha Joshi as submitted for further refinement,StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,320,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand320_7489d6e21334,7489d6e21334673dc56399de7decaaa00f11ebcf,CharSet now maintains iteration order,CharSetTest,True,0,0,0,maven_pass,,
gpt-5.5,321,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand321_758743198725,7587431987258e94748d5f2fda1e6ca049a21600,Avoid endless loop printing array with MultilineRecursiveToStringStyle,MultilineRecursiveToStringStyleTest,True,0,0,0,maven_pass,,
gpt-5.5,322,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand322_7642423cfa70,7642423cfa70fc797601afd64ad28ed1609df9d2,[LANG-1146] z/OS identification in SystemUtils. Simplest implementation.,SystemUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,323,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand323_76e14e483cc0,76e14e483cc0760f5c94d14e1606644c19101f8e,"Push down WordUtils to ""text"" sub-package",StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,324,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand324_76ec155eea3b,76ec155eea3b1b10b5ddd46e31b38782afbff848,"Fix edge-case NullPointerException in org.apache.commons.lang3.EnumUtils.getEnum(Class, String, E)",EnumUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,325,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand325_776b86e99a1c,776b86e99a1ce18a5093db457109807b766d49c1,[LANG-1331] ImmutablePair.nullPair(),ImmutablePairTest,True,0,0,0,maven_pass,,
gpt-5.5,326,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand326_779828c9a2bb,779828c9a2bb5c38c2cd99c2596ff8ba6b755dd8,"Applying Valentin Rocher's patch to LANG-579, adding new regexp and in range methods to Validate",ValidateTest,True,0,0,0,maven_pass,,
gpt-5.5,327,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand327_77d187eefc85,77d187eefc8596ef8203eb827486099cc8b27835,LANG-1134: New methods for lang3.Validate This closes #87 from github.,ValidateTest,True,0,0,0,maven_pass,,
gpt-5.5,328,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand328_7833161882d5,7833161882d5c98cafda7b3a69ca4693cd155484,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,ConversionTest,True,0,0,0,maven_pass,,
gpt-5.5,329,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand329_7869bf058e10,7869bf058e10be7684d4ba6f58346527b692f63a,"[LANG-926] Add ArrayUtils.reverse(array, from, to) methods.",ArrayUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,330,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand330_798caa4e5174,798caa4e51747dfbfceba0af8db7afa4fe629e36,Add LongRange.toLongStream(),LongRangeTest,True,0,0,0,maven_pass,,
gpt-5.5,331,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand331_79eb89e351ef,79eb89e351ef350707d082f3713e4b9fd3a81aeb,"Add and use EnumUtils.getFirstEnumIgnoreCase(Class, String, Function, E).",EnumUtilsTest,True,0,1,1,maven_fail,compile_error,"s/lang3/EnumUtilsTest.java:[52,1] class Traffic2 is public, should be declared in a file named Traffic2.java [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,332,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand332_7b6ab58a018b,7b6ab58a018b5f6608ea07bc414d3f34a576c6a2,Add methods for Cloneables to ObjectUtils (LANG-576).,ObjectUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,333,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand333_7c1788334a01,7c1788334a0166f8772295823829e79989c11282,Make SystemProperties.getLineSeparator(Supplier) null-safe,SystemPropertiesTest,True,0,0,0,maven_pass,,
gpt-5.5,334,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand334_7c19a1ff4c21,7c19a1ff4c217f03c0be62baf1169d689f566825,Deprecate CharEncoding and direct users to Java 7 classes,CharEncodingTest,True,0,1,1,maven_fail,maven_other_failure,"gTest.java:[50,21] cannot find symbol [ERROR] symbol: variable CharEncoding [ERROR] location: class CharEncodingTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
gpt-5.5,335,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand335_7c8d26daac0c,7c8d26daac0c08e888249d506e5ef4e655898166,"Fail-fast for a null DiffBuilder in ReflectionDiffBuilder.ReflectionDiffBuilder(DiffBuilder, String[]) instead of getting a NullPointerException in ReflectionDiffBuilder instance methods",ReflectionDiffBuilderTest,True,0,0,0,maven_pass,,
gpt-5.5,336,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand336_7d6e0beccb13,7d6e0beccb1345078b3051504e623f399c012fd4,LANG-1005: Extend DurationFormatUtils#formatDurationISO default pattern to match #formatDurationHMS. Thanks to Michael Osipov.,DurationFormatUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,337,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand337_7d9d4d41a632,7d9d4d41a6327c813504e6da4df49fbff33dc02f,ClassUtils.comparator().,ClassUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,338,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand338_7e85d1cf54b1,7e85d1cf54b1e467607a0019b56f91577ebe2e4f,LANG-1226: StringUtils#normalizeSpace does not trim the string anymore (closes #150),StringUtilsTest,True,0,0,0,maven_pass,,
gpt-5.5,339,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/gpt-5.5/cand339_7ef106b23772,7ef106b23772995e4307f84afd1bee4e2337ce0c,Implements LANG-1050: Change nullToEmpty methods to generics. Thanks to James Sawle. This closes #33 in GitHub too.,ArrayUtilsTest,True,0,0,0,maven_pass,,
