status,model,cand_id,subject,b,test_path,sample_dir,maven_status,llm_added_count,llm_deleted_count,llm_modified_count,human_added_count,human_deleted_count,human_modified_count,llm_delta_count,human_delta_count,aligned_pair_count,delta_method_ast_similarity,delta_added_ast_sim,delta_modified_ast_sim,parse_error
ok,gpt-5.5,322,[LANG-1146] z/OS identification in SystemUtils. Simplest implementation.,7642423cfa70fc797601afd64ad28ed1609df9d2,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand322_7642423cfa70,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,323,"Push down WordUtils to ""text"" sub-package",76e14e483cc0760f5c94d14e1606644c19101f8e,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand323_76e14e483cc0,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,324,"Fix edge-case NullPointerException in org.apache.commons.lang3.EnumUtils.getEnum(Class, String, E)",76ec155eea3b1b10b5ddd46e31b38782afbff848,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand324_76ec155eea3b,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,325,[LANG-1331] ImmutablePair.nullPair(),776b86e99a1ce18a5093db457109807b766d49c1,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand325_776b86e99a1c,maven_pass,7,0,0,7,0,0,7,7,7,1.0,1.0,1.0,
ok,gpt-5.5,326,"Applying Valentin Rocher's patch to LANG-579, adding new regexp and in range methods to Validate",779828c9a2bb5c38c2cd99c2596ff8ba6b755dd8,src/test/java/org/apache/commons/lang3/ValidateTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand326_779828c9a2bb,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,327,LANG-1134: New methods for lang3.Validate This closes #87 from github.,77d187eefc8596ef8203eb827486099cc8b27835,src/test/java/org/apache/commons/lang3/ValidateTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand327_77d187eefc85,maven_pass,0,0,0,34,0,0,0,34,0,0.0,0.0,1.0,
ok,gpt-5.5,328,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,7833161882d5c98cafda7b3a69ca4693cd155484,src/test/java/org/apache/commons/lang3/ConversionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand328_7833161882d5,maven_pass,0,0,3,0,0,3,3,3,3,1.0,1.0,1.0,
ok,gpt-5.5,329,"[LANG-926] Add ArrayUtils.reverse(array, from, to) methods.",7869bf058e10be7684d4ba6f58346527b692f63a,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand329_7869bf058e10,maven_pass,9,0,0,9,0,0,9,9,9,1.0,1.0,1.0,
ok,gpt-5.5,330,Add LongRange.toLongStream(),798caa4e51747dfbfceba0af8db7afa4fe629e36,src/test/java/org/apache/commons/lang3/LongRangeTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand330_798caa4e5174,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,332,Add methods for Cloneables to ObjectUtils (LANG-576).,7b6ab58a018b5f6608ea07bc414d3f34a576c6a2,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand332_7b6ab58a018b,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,333,Make SystemProperties.getLineSeparator(Supplier) null-safe,7c1788334a0166f8772295823829e79989c11282,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand333_7c1788334a01,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,335,"Fail-fast for a null DiffBuilder in ReflectionDiffBuilder.ReflectionDiffBuilder(DiffBuilder, String[]) instead of getting a NullPointerException in ReflectionDiffBuilder instance methods",7c8d26daac0c08e888249d506e5ef4e655898166,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand335_7c8d26daac0c,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,336,LANG-1005: Extend DurationFormatUtils#formatDurationISO default pattern to match #formatDurationHMS. Thanks to Michael Osipov.,7d6e0beccb1345078b3051504e623f399c012fd4,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand336_7d6e0beccb13,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,337,ClassUtils.comparator().,7d9d4d41a6327c813504e6da4df49fbff33dc02f,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand337_7d9d4d41a632,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,338,LANG-1226: StringUtils#normalizeSpace does not trim the string anymore (closes #150),7e85d1cf54b1e467607a0019b56f91577ebe2e4f,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand338_7e85d1cf54b1,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,339,Implements LANG-1050: Change nullToEmpty methods to generics. Thanks to James Sawle. This closes #33 in GitHub too.,7ef106b23772995e4307f84afd1bee4e2337ce0c,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand339_7ef106b23772,maven_pass,4,0,0,4,0,0,4,4,4,1.0,1.0,1.0,
ok,gpt-5.5,340,Add CalendarUtils.toLocalDate() #725,80e6a67649ec10d67f5a574c8e93248615c347ca,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand340_80e6a67649ec,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,341,LANG-1272: Added shuffle methods to ArrayUtils,82cc24437f43d07880d8883229477735431e5d02,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand341_82cc24437f43,maven_pass,9,0,0,9,0,0,9,9,9,1.0,1.0,1.0,
ok,gpt-5.5,342,[LANG-1228] Prefer Throwable.getCause() in ExceptionUtils.getCause() (closes #139),864721d54b8b372808b098e13120abe5c22fb9b1,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand342_864721d54b8b,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,343,Add JavaVersion.JAVA_17 now that Java 17-ea is out.,876543f6ccfaade38887908acf0bdb4a7c070473,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand343_876543f6ccfa,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,345,"org.apache.commons.lang3.reflect.MethodUtils.getMethodObject(Class<?>, String, Class<?>...) now returns null instead of throwing a NullPointerException, as it does for other exception types",8a7b0da6fc783127f8272d955d9f06f1966949ec,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand345_8a7b0da6fc78,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,346,LANG-1092: Wrong formating of time zones with daylight saving time in FastDatePrinter,8aa1b44ada759e7948f87f55bb29ab87b5eb5469,src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand346_8aa1b44ada75,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,347,[LANG-1385] NumberUtils.createNumber() throws StringIndexOutOfBoundsException instead of NumberFormatException.,8b62c114cfc5fd347bd8cb5a391fdfa8cb539435,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand347_8b62c114cfc5,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,349,"Applying Eli Lindsey's patch to Yaniv Kunda's report in LANG-936 that StringUtils.getLevensteinDistance(String, String, int) gave the wrong answer when the int threshold is near Integer.MAX_VALUE",8cd2339a9788cf2c6e44b6761d3a19259fbe1df3,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand349_8cd2339a9788,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,350,"LANG-1258: Add ArrayUtils#toStringArray(Object[], String) method (and minimal clean-up of ArrayUtils#toStringArray(Object[]))",8d601ab71228f7c3dff950540e7ee6e4043e9053,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand350_8d601ab71228,maven_pass,2,1,0,2,1,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,351,Make ArrayFill null-safe,8e05b7141a8fc302b35f412834d660f234a10648,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand351_8e05b7141a8f,maven_pass,8,0,0,8,0,0,8,8,8,1.0,1.0,1.0,
ok,gpt-5.5,352,Add EnumSet.stream(Class),8e1f5a9aca4afc662503474fae41434f75d5021b,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand352_8e1f5a9aca4a,maven_pass,0,0,0,0,47,0,0,0,0,0.0,1.0,1.0,
ok,gpt-5.5,353,LANG-915: Wrong locale handling in LocaleUtils.toLocale(). Thanks to Sergio Fernández,8ea0c0284810bd6ec00f608be31abd20dbd4b72b,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand353_8ea0c0284810,maven_pass,1,0,1,1,0,1,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,354,Add Pair.accept(FailableBiConsumer),8eef2fc92229e47889e66774edd3df0a9f6d6281,src/test/java/org/apache/commons/lang3/tuple/PairTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand354_8eef2fc92229,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,355,Add ExceptionUtils.getRootCauseStackTraceList(Throwable),911fbb9352f029dd02971eebdbf7d9cffc7f9175,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand355_911fbb9352f0,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,356,Add org.apache.commons.lang3.SystemProperties.getLineSeparator(Supplier<String>),9384d0fb583c7a26f5eed8b6f586dc8e24f0dc49,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand356_9384d0fb583c,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,357,LANG-971 NumberUtils#isNumber(String) fails to reject invalid Octal numbers,9397608dd35a335d5e14813c0923f9419782980a,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand357_9397608dd35a,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,358,Refactor and add RegExUtils.dotAll() and dotAllMatcher(),944d6e10a47d1f662b7bda5fd712dfb5440a36cf,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand358_944d6e10a47d,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,359,[LANG-1764] Several hash collisions in Fraction class,94f612b31fd934c17850b9a1c8f1eded2cbdc842,src/test/java/org/apache/commons/lang3/math/FractionTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand359_94f612b31fd9,maven_pass,1,0,1,1,0,1,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,360,[LANG-1802] Fix collision in CharRange.hashCode(),97e572cb7e104b09573bba1881a764d9bac81bc8,src/test/java/org/apache/commons/lang3/CharRangeTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand360_97e572cb7e10,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,361,Add SystemUtils.getJavaIoTmpDirPath(),97fb6a23e02d67cc52506e819363d3781f33c1b3,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand361_97fb6a23e02d,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,362,Add SystemProperties constants for system properties as of Java 22.,9a313ed4607336e025ce34575fdb2006c709524f,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand362_9a313ed46073,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,363,"Add RegExUtils.dotAllMatcher(String, CharSequence) and deprecate RegExUtils.dotAllMatcher(String, String)",9bc57f7fed72c09468588f2f5ac5d5d503bc845c,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand363_9bc57f7fed72,maven_pass,1,0,1,1,0,1,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,364,LANG-1229: Performance regression due to cyclic hashCode guard,9bd439b4e0aa69050ef1baa537e552fa4620e5d4,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand364_9bd439b4e0aa,maven_pass,0,1,0,0,1,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,365,Add Streams.of(Iterable<E>),9be39c4a7aa7a9a0e3e9cbf29c85884623a9fa4f,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand365_9be39c4a7aa7,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,366,Make Validate.isAssignableFrom() check null inputs.,9bf6b2fb41704f3a3eadd4816bdff3c4ec24604e,src/test/java/org/apache/commons/lang3/ValidateTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand366_9bf6b2fb4170,maven_pass,3,0,0,3,0,0,3,3,3,1.0,1.0,1.0,
ok,gpt-5.5,367,LocaleUtils.availableLocaleSet() uses predictable iteration order,9d6a4be2f1ff331e51daa807fb5b81473d645f73,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand367_9d6a4be2f1ff,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,368,Add SystemUtils.IS_JAVA_16.,9e6383cb217bb0d8e615eaea4b3d46446e8cc536,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand368_9e6383cb217b,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,369,Fix `WordUtils.wrap` for `wrapOn` matches different from one character (#1655),9f7d3b5ec3aab40ee404a652495848213a608f01,src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand369_9f7d3b5ec3aa,maven_pass,1,2,0,1,2,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,370,[LANG-1759] SerializationUtils.clone(Object) throws ClassCastException when called with a Serializable lambda,a01471c196dba90dc1c4cb83ad3aab9f5cf07698,src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand370_a01471c196db,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,372,"[LANG-1044] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod(Object, String)</action> [LANG-1045] Add method org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object, String)</action>",a11351107ed7ce1b3a903e52c422156b25fa2061,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand372_a11351107ed7,maven_pass,0,0,2,0,0,2,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,376,"org.apache.commons.lang3.EnumUtils.getFirstEnumIgnoreCase(Class<E>, String, Function<E, String>, E) now returns the given default enum on null enumClass input",a4ba12e80c1b82b814b0165704934ef182ad069f,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand376_a4ba12e80c1b,maven_pass,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,
ok,gpt-5.5,377,org.apache.commons.lang3.ClassUtils.getCanonicalName(String) now throws an IllegalArgumentException for array dimensions greater than 255,a5f9a0cc22e4626234a4d7b53bf357d61eb2478b,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand377_a5f9a0cc22e4,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,378,[LANG-1513] ObjectUtils: Get first non-null supplier value.,a606a0328ba4b3061c5bc810a31418fa4251ea16,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand378_a606a0328ba4,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,379,[LANG-1505] Add StopWatch convenience APIs to format times and create a simple instance.,a914a268ba9c3ddc852bcfb0da680ae1103072dd,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand379_a914a268ba9c,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,381,LANG-981 DurationFormatUtils#lexx does not detect unmatched quote char,aadd8e172eb22fb593fbaa454075677656fad111,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand381_aadd8e172eb2,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,382,"Add ArrayUtils.nullTo(T[], T[])",ab8caff3a352fcf10563db44b85f7e8fb154e3a1,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand382_ab8caff3a352,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,384,"[LANG-1757] NullPointerException in MethodUtils.getMatchingAccessibleMethod(Class<?>, String, Class<?>...)",af1598229fca5808042ed20f50c36a4fe923c915,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand384_af1598229fca,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,385,[LANG-1479] Add Range.fit(T) to fit a value into a range.,b1d01fecee3b347b2488eb34bd33c90db0847399,src/test/java/org/apache/commons/lang3/RangeTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand385_b1d01fecee3b,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,386,"Add EnumUtils.getFirstEnum(Class<E>, int, ToIntFunction<E>, E)",b2e66fe50ba8af3986edc3d06a9dd3c8489cfd36,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand386_b2e66fe50ba8,maven_pass,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,
ok,gpt-5.5,387,LANG-1408: Rounding utilities for converting to BigDecimal,b31877a46009d5ee52af9b5f737dabe241689931,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand387_b31877a46009,maven_pass,8,0,0,8,0,0,8,8,8,1.0,1.0,1.0,
ok,gpt-5.5,388,[LANG-1508] Add org.apache.commons.lang3.SystemUtils.getUserName().,b46d417ef61b69f2e4562e596d55466907d6933d,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand388_b46d417ef61b,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,389,LANG-456: HashCodeBuilder throws StackOverflowError in bidirectional navigable association. Thanks to Bob Fields who provides the inital patch. Thanks to Woosan Ko who wrote the final patch. Thanks to Bruno P. Kinoshita who updated the final patch so that it was easy to apply.,b5749b4f54b30c0c2050e456c12cfcf516434f13,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand389_b5749b4f54b3,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,390,Add builders for LockingVisitors implementations,b6f72e73ee96feb63e17096933fd5b7f313fb77b,src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand390_b6f72e73ee96,maven_pass,5,0,1,5,0,1,6,6,6,1.0,1.0,1.0,
ok,gpt-5.5,391,LANG-999: Add fuzzy String matching logic to StringUtils. This also closes #20 from github. Thanks to Ben Ripkens.,b78295b4faca2fd26024a26ef4638b0dce5d40a3,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand391_b78295b4faca,maven_pass,5,0,0,5,0,0,5,5,5,1.0,1.0,1.0,
ok,gpt-5.5,392,Internal refactoring,b7b52fc506ca531ce97c936b4b6d70f72a1125d3,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand392_b7b52fc506ca,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,393,LANG-1205: NumberUtils.createNumber() behaves inconsistently with NumberUtils.isNumber() This closes github #87 thanks to pbrose,b877fb9abef4a19eec9cc7329acbd433648b8f7b,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand393_b877fb9abef4,maven_pass,4,0,0,4,0,0,4,4,4,1.0,1.0,1.0,
ok,gpt-5.5,394,Make LockVisitor.acceptReadLocked(FailableConsumer) null-safe,b9f15bc007be2bb0ba9633559482396e0352785a,src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand394_b9f15bc007be,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,395,"LANG-1592: Correct implementation of RandomUtils.nextLong(long, long)",ba7505d9a91be02088e1309f172f3dc55823c9c0,src/test/java/org/apache/commons/lang3/RandomUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand395_ba7505d9a91b,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,396,Applying Thomas' patch from LANG-917 - fixing Arne Burmeister's reported exception when combining custom and choice formats,be370cd0ef134bb44fde733e4ee91661a012dae5,src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand396_be370cd0ef13,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,397,LANG-948: Exception while using ExtendedMessageFormat and escaping braces. This fixes #19 from github. Thanks to Andrey Khobnya.,bf6ee5c56eb32bb572c240d765d542c048ec9565,src/test/java/org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand397_bf6ee5c56eb3,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,398,Add CalendarUtils.toOffsetDateTime(Calendar),bfa3c06361fa7bfcf35f8b3136f48a46c2b2c241,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand398_bfa3c06361fa,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,399,Add MutablePair.ofNonNull(Map.Entry),c140fc8154e8c680aad63239eaaaac14d85d5683,src/test/java/org/apache/commons/lang3/tuple/MutablePairTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand399_c140fc8154e8,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,400,"Add ObjectUtils.toString(Object, Supplier<String>).",c26c72f8a8ee9996bff2bf139eb42fc2c56e62d8,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand400_c26c72f8a8ee,maven_pass,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,401,LANG-1199: Fix implementation of StringUtils.getJaroWinklerDistance(),c35a04102274b330aa833030c15f722b00062812,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand401_c35a04102274,maven_pass,0,0,1,0,0,1,1,1,1,1.0,1.0,1.0,
ok,gpt-5.5,403,LANG-1006: Add wrap (with String or char) to StringUtils. This closes PR #21 from github. Thanks to Thiago Andrade.,c3d65461a327b98ce5f582c45a48b6bb2b21d03d,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand403_c3d65461a327,maven_pass,2,0,0,2,0,0,2,2,2,1.0,1.0,1.0,
ok,gpt-5.5,405,[LANG-1498] Add support of lambda value evaluation for defaulting methods #416.,c47e5f95f6853f127c291ef2293edd9a28aceec6,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,D:\software_test_intro\artifacts\artifacts\sample_runs\gpt-5.5\cand405_c47e5f95f685,maven_pass,1,1,0,1,1,0,1,1,1,1.0,1.0,1.0,
